id,neighbourhood_cleansed,room_type,accommodates,bathrooms,bedrooms,beds,price
817616726212687389,Praça da Bandeira,Entire home/apt,8,,3.0,,
817645788665755219,Barra da Tijuca,Entire home/apt,4,1.0,2.0,2.0,1087.0
817654649418778298,Humaitá,Private room,2,2.0,1.0,2.0,150.0
816049876713306540,Barra da Tijuca,Entire home/apt,3,1.0,1.0,2.0,656.0
816051270428975100,Alto da Boa Vista,Entire home/apt,4,1.0,1.0,3.0,241.0
816061641818120208,Santa Teresa,Entire home/apt,2,1.0,1.0,1.0,350.0
816066408946596565,Santa Teresa,Entire home/apt,5,1.0,2.0,3.0,631.0
816119121379282604,Copacabana,Entire home/apt,7,2.0,2.0,2.0,986.0
816123192635060597,Copacabana,Entire home/apt,2,1.0,1.0,1.0,850.0
816143888619559245,Leme,Entire home/apt,2,1.0,1.0,1.0,376.0
816152061794073429,Copacabana,Entire home/apt,10,1.0,1.0,10.0,1332.0
816162711762453491,Copacabana,Entire home/apt,2,1.0,1.0,1.0,369.0
817662116826755056,Copacabana,Entire home/apt,6,1.0,1.0,1.0,361.0
817738531619140414,Copacabana,Entire home/apt,6,1.5,3.0,3.0,3290.0
817894850647316481,Copacabana,Entire home/apt,7,4.0,3.0,7.0,2700.0
817906626901204545,Copacabana,Entire home/apt,4,2.0,2.0,2.0,1314.0
817950858335153145,Saúde,Entire home/apt,6,1.0,1.0,5.0,220.0
817955217293854228,Barra da Tijuca,Entire home/apt,4,1.0,1.0,2.0,829.0
816164224266123456,Camorim,Entire home/apt,3,1.0,1.0,1.0,708.0
816210389663273672,Laranjeiras,Entire home/apt,12,3.5,3.0,6.0,2046.0
816262650520545015,Copacabana,Entire home/apt,4,1.0,1.0,2.0,860.0
816444003542041233,Recreio dos Bandeirantes,Entire home/apt,6,2.0,2.0,3.0,900.0
816480534579228901,Barra da Tijuca,Entire home/apt,4,1.0,1.0,2.0,450.0
816483554916572296,Copacabana,Private room,2,1.0,1.0,1.0,800.0
816534077732767695,São Conrado,Entire home/apt,7,4.0,3.0,4.0,2314.0
816534454452120152,Copacabana,Private room,3,1.0,1.0,1.0,199.0
816536960005479563,São Conrado,Entire home/apt,7,4.0,3.0,4.0,2800.0
816538224436646509,Centro,Entire home/apt,4,1.0,2.0,3.0,500.0
817956395983306251,Catete,Entire home/apt,4,1.0,1.0,1.0,253.0
817958918538139067,Itanhangá,Entire home/apt,15,4.0,5.0,8.0,5714.0
817998301799972833,Joá,Entire home/apt,12,6.0,4.0,8.0,6000.0
818033893560403336,Copacabana,Entire home/apt,4,1.0,1.0,1.0,1073.0
818047572512464993,Joá,Entire home/apt,15,6.5,6.0,14.0,7100.0
818057783092282580,Copacabana,Private room,4,2.0,1.0,3.0,300.0
818141476270363337,Barra da Tijuca,Entire home/apt,5,1.0,1.0,3.0,450.0
818147101906017377,Ipanema,Entire home/apt,2,1.0,1.0,1.0,1700.0
818150943690200488,Jacarepaguá,Private room,2,1.0,1.0,1.0,168.0
818162520957835781,Copacabana,Entire home/apt,3,1.0,1.0,2.0,454.0
818191246925588012,Botafogo,Entire home/apt,6,,2.0,,
816546015800275030,Gamboa,Entire home/apt,3,1.0,1.0,1.0,200.0
816579596319899988,Barra da Tijuca,Entire home/apt,4,1.5,2.0,3.0,500.0
816580190863461903,Vargem Grande,Private room,6,3.5,3.0,6.0,200.0
818814159319707273,Tijuca,Private room,3,1.0,1.0,1.0,221.0
818827506899087436,Recreio dos Bandeirantes,Entire home/apt,2,1.0,1.0,2.0,350.0
818833672376134776,Lagoa,Private room,2,1.0,1.0,2.0,456.0
818838740967193573,Copacabana,Entire home/apt,3,1.0,1.0,2.0,222.0
818846350453633009,Copacabana,Entire home/apt,2,1.0,1.0,1.0,1136.0
818852544441257873,Camorim,Entire home/apt,2,1.0,1.0,1.0,498.0
818861351783110211,Copacabana,Entire home/apt,4,,1.0,,
818216284174355584,Jacarepaguá,Entire home/apt,5,2.5,3.0,6.0,2800.0
818219539216379081,Recreio dos Bandeirantes,Private room,2,1.0,1.0,1.0,493.0
818219734957770890,Copacabana,Entire home/apt,4,1.0,1.0,3.0,814.0
818220063692399033,Copacabana,Entire home/apt,3,1.0,1.0,1.0,1289.0
818233317667819196,Centro,Private room,2,1.5,1.0,1.0,200.0
818246254737879505,Leblon,Private room,2,1.0,1.0,1.0,614.0
818254383385948740,Copacabana,Entire home/apt,5,1.5,2.0,3.0,1500.0
818295091810656021,Copacabana,Entire home/apt,5,2.0,3.0,3.0,2326.0
818340640847075515,Freguesia (Jacarepaguá),Private room,2,1.0,1.0,1.0,257.0
818349152170275603,Lagoa,Entire home/apt,4,2.5,2.0,0.0,1029.0
818353761939328037,Copacabana,Entire home/apt,7,2.5,3.0,3.0,2721.0
818356606383462906,Vargem Grande,Entire home/apt,13,1.5,4.0,9.0,2650.0
818368819331975312,Leblon,Entire home/apt,8,5.5,4.0,6.0,9714.0
818383367237123766,Paciência,Entire home/apt,6,3.0,2.0,2.0,1999.0
818880794406653049,Copacabana,Entire home/apt,2,1.0,1.0,1.0,1000.0
818887764466967159,Recreio dos Bandeirantes,Entire home/apt,4,2.0,1.0,3.0,1700.0
818893713279613900,Copacabana,Entire home/apt,4,1.0,1.0,3.0,1336.0
818911119130304143,Copacabana,Entire home/apt,3,2.0,1.0,2.0,220.0
818926465013510851,Botafogo,Entire home/apt,6,1.0,1.0,2.0,449.0
818954532416195788,Recreio dos Bandeirantes,Entire home/apt,4,1.0,1.0,1.0,1100.0
818982601492014920,Copacabana,Entire home/apt,3,1.0,1.0,1.0,586.0
818988759328259267,Lagoa,Entire home/apt,2,,1.0,,
818990180026932072,Vidigal,Entire home/apt,4,1.0,1.0,1.0,150.0
818996504616212691,Botafogo,Entire home/apt,6,1.0,1.0,6.0,793.0
818997648463023480,Barra da Tijuca,Entire home/apt,4,2.0,2.0,3.0,900.0
818396091043916759,Centro,Entire home/apt,3,1.0,1.0,2.0,407.0
818590317122441882,Copacabana,Entire home/apt,4,1.0,1.0,1.0,986.0
818616313547984988,Leme,Entire home/apt,6,1.0,3.0,4.0,861.0
818662099520986100,Copacabana,Entire home/apt,4,2.0,1.0,2.0,829.0
819018831649833276,Recreio dos Bandeirantes,Private room,2,,1.0,,
819019180621636960,Santa Teresa,Entire home/apt,4,1.0,1.0,4.0,397.0
819042681403473127,Anil,Entire home/apt,5,1.0,2.0,2.0,700.0
819070477625517948,Centro,Entire home/apt,5,1.0,1.0,5.0,360.0
819074532976302338,Camorim,Entire home/apt,3,1.0,1.0,1.0,490.0
819111110603141587,Humaitá,Private room,2,2.0,1.0,2.0,149.0
819217652406758933,Vargem Pequena,Entire home/apt,4,1.0,1.0,1.0,539.0
819391670953756639,Laranjeiras,Private room,2,1.0,1.0,3.0,119.0
819397764035929850,Ipanema,Private room,3,1.0,1.0,0.0,177.0
819402717142520085,Camorim,Entire home/apt,3,1.0,1.0,1.0,376.0
818705930935860410,Vargem Pequena,Private room,2,1.0,1.0,1.0,271.0
818729474649019268,Copacabana,Entire home/apt,4,1.0,1.0,1.0,700.0
818737714967044501,Vargem Pequena,Private room,6,1.0,1.0,2.0,145.0
818755966084619662,Copacabana,Entire home/apt,4,1.0,1.0,2.0,300.0
818778047609412852,Copacabana,Entire home/apt,6,1.0,2.0,5.0,376.0
818791318268905072,Flamengo,Private room,2,1.0,1.0,1.0,490.0
820980543235102779,Leblon,Entire home/apt,2,1.0,1.0,1.0,857.0
819412242824894659,Leblon,Entire home/apt,3,1.0,1.0,2.0,2100.0
819471235288199941,Copacabana,Entire home/apt,3,1.0,0.0,1.0,1307.0
819494807991311600,Maracanã,Private room,2,2.0,1.0,1.0,164.0
819495072148031468,Centro,Entire home/apt,4,1.0,1.0,2.0,316.0
819496816823930633,Humaitá,Private room,2,1.0,1.0,1.0,800.0
819518566802390184,Estácio,Private room,2,1.0,1.0,1.0,267.0
819556596241606519,Cascadura,Entire home/apt,4,1.0,2.0,2.0,150.0
819583993382375988,Laranjeiras,Private room,1,1.5,1.0,2.0,400.0
819595269910049581,Centro,Private room,2,1.0,1.0,1.0,390.0
819607802444574128,Leblon,Entire home/apt,9,2.0,3.0,7.0,2628.0
820995738523988960,Copacabana,Entire home/apt,2,1.0,1.0,1.0,650.0
820999757858342416,Copacabana,Entire home/apt,6,2.0,2.0,4.0,2710.0
819608296302207448,Taquara,Entire home/apt,5,1.0,2.0,4.0,450.0
819617053642738511,Santa Teresa,Entire home/apt,7,2.0,3.0,3.0,243.0
819631653906427346,Copacabana,Entire home/apt,6,2.0,3.0,5.0,1980.0
819655257810277022,Centro,Entire home/apt,3,,,,
819660725606020470,Copacabana,Entire home/apt,5,2.0,2.0,5.0,1686.0
819661565247408127,Flamengo,Entire home/apt,4,1.0,1.0,3.0,351.0
819661875074319668,Copacabana,Entire home/apt,2,1.0,1.0,2.0,300.0
819667406987360598,Camorim,Private room,2,1.0,1.0,1.0,460.0
819702735496491736,Copacabana,Private room,2,1.0,1.0,1.0,600.0
819706374398041844,Flamengo,Private room,2,1.0,1.0,1.0,493.0
821010660643236228,Pedra de Guaratiba,Entire home/apt,6,1.0,2.0,3.0,180.0
821028881273159981,Copacabana,Entire home/apt,4,1.0,1.0,2.0,596.0
821054165467439996,Botafogo,Entire home/apt,6,3.0,3.0,2.0,1414.0
821065988107669266,Jacarepaguá,Private room,3,1.0,1.0,1.0,395.0
821068923511854492,Ipanema,Entire home/apt,4,2.0,2.0,2.0,2252.0
821077242913502014,Copacabana,Entire home/apt,7,2.0,2.0,5.0,1114.0
821084013640092208,Barra da Tijuca,Entire home/apt,4,2.0,1.0,1.0,900.0
821098373970281905,Vidigal,Entire home/apt,6,1.5,2.0,3.0,250.0
821108761696328875,Copacabana,Entire home/apt,4,1.0,1.0,2.0,714.0
821116683821500677,Copacabana,Private room,2,2.0,1.0,1.0,180.0
821131261671491341,Rio Comprido,Private room,2,1.0,1.0,1.0,479.0
819728508406373770,Leblon,Entire home/apt,6,3.0,3.0,4.0,2293.0
819729471522410338,Copacabana,Entire home/apt,4,1.0,2.0,3.0,400.0
819751919178224290,Catete,Entire home/apt,8,2.0,3.0,5.0,1455.0
819800027808875009,Centro,Entire home/apt,6,1.0,2.0,6.0,943.0
819816249822225643,Centro,Entire home/apt,2,1.0,1.0,2.0,600.0
819873545582993501,Centro,Private room,3,1.0,1.0,2.0,330.0
820031014222995647,Copacabana,Entire home/apt,4,1.0,1.0,2.0,1036.0
820064625717526397,Laranjeiras,Entire home/apt,3,2.0,1.0,6.0,800.0
820076297698404470,Copacabana,Entire home/apt,5,1.0,1.0,1.0,3000.0
820109227657413912,Tijuca,Private room,3,1.0,1.0,1.0,200.0
821134477176490723,Ipanema,Entire home/apt,2,1.0,1.0,1.0,705.0
821159774705465476,Glória,Entire home/apt,2,1.0,1.0,1.0,450.0
821162146755048444,Copacabana,Entire home/apt,4,1.5,2.0,2.0,211.0
821162254790746736,Olaria,Entire home/apt,4,1.0,1.0,1.0,700.0
821162874629783939,Santa Cruz,Entire home/apt,4,3.0,2.0,2.0,800.0
821164902343149116,Pavuna,Private room,2,1.0,1.0,1.0,700.0
821175401059397383,Leblon,Entire home/apt,6,1.0,2.0,3.0,450.0
820122615331198394,Tijuca,Private room,2,1.0,1.0,1.0,234.0
820135772578880737,Camorim,Entire home/apt,5,2.0,3.0,4.0,1000.0
820139292420610463,Botafogo,Entire home/apt,6,1.5,2.0,2.0,1650.0
820169826961208366,Santa Teresa,Entire home/apt,1,1.0,1.0,2.0,315.0
820190151731423655,Ipanema,Entire home/apt,2,0.0,1.0,1.0,900.0
820219471461374398,Copacabana,Entire home/apt,2,1.0,1.0,1.0,750.0
820231364938973407,Leblon,Entire home/apt,6,3.0,3.0,4.0,2500.0
820243913190796402,Jacarepaguá,Entire home/apt,2,1.0,1.0,1.0,800.0
820254224350753722,Camorim,Entire home/apt,4,1.0,1.0,2.0,641.0
820270658580924342,Recreio dos Bandeirantes,Entire home/apt,4,1.0,2.0,2.0,214.0
821180038333824821,Humaitá,Entire home/apt,6,1.0,2.0,2.0,936.0
821190696888832805,Copacabana,Entire home/apt,4,1.5,1.0,2.0,1798.0
821195824447362522,Jardim Botânico,Entire home/apt,3,1.0,1.0,1.0,500.0
821198084644106078,Leblon,Entire home/apt,4,1.5,2.0,3.0,1252.0
821198370698658112,Copacabana,Entire home/apt,4,2.0,1.0,1.0,1900.0
821200521820144734,Pavuna,Entire home/apt,4,,1.0,,
821213014263313420,Leblon,Private room,2,,,,
821223043903573522,Barra da Tijuca,Entire home/apt,4,1.0,1.0,1.0,1000.0
820277436244393623,Vargem Pequena,Entire home/apt,3,1.0,1.0,1.0,426.0
820284081266854674,Ipanema,Entire home/apt,8,3.0,4.0,5.0,1870.0
820308815245418514,Copacabana,Entire home/apt,4,1.0,1.0,2.0,1200.0
820312568917109739,Lagoa,Entire home/apt,2,1.0,1.0,1.0,1019.0
820333285671006337,Lagoa,Entire home/apt,2,1.0,1.0,1.0,1010.0
820338721540099740,Lagoa,Entire home/apt,2,1.0,1.0,1.0,810.0
820345240904460557,Lagoa,Entire home/apt,2,1.0,1.0,1.0,882.0
820349173043414357,Leblon,Entire home/apt,4,2.0,2.0,2.0,2250.0
821227099948297881,Copacabana,Entire home/apt,6,2.0,2.0,6.0,1368.0
821240939360008287,Leblon,Entire home/apt,5,,2.0,,
821242614763878451,Leme,Entire home/apt,2,,1.0,,
821314145791532025,Botafogo,Private room,4,,,,
821527292338856002,Freguesia (Jacarepaguá),Entire home/apt,6,2.0,3.0,4.0,200.0
821529031538759784,Copacabana,Entire home/apt,8,2.0,3.0,4.0,2514.0
821552389384274282,Copacabana,Entire home/apt,4,3.0,2.0,2.0,1100.0
820349215844755691,Copacabana,Entire home/apt,4,2.0,2.0,2.0,1961.0
820381544221737190,Centro,Entire home/apt,10,1.5,2.0,2.0,2708.0
820390126404853085,São Conrado,Entire home/apt,4,2.0,2.0,2.0,1755.0
820444097901575808,Barra da Tijuca,Entire home/apt,4,1.0,1.0,2.0,850.0
820458309622585463,Leblon,Private room,2,1.0,1.0,1.0,1364.0
820467819369891302,Barra da Tijuca,Entire home/apt,4,1.0,1.0,2.0,661.0
820476898763135290,Ipanema,Entire home/apt,4,1.0,2.0,2.0,5000.0
820478835707781446,Copacabana,Entire home/apt,4,1.0,1.0,2.0,950.0
820491336068737385,Barra da Tijuca,Entire home/apt,4,2.0,2.0,3.0,980.0
820513826684891287,Botafogo,Entire home/apt,4,1.0,1.0,2.0,786.0
821568077307009483,Camorim,Private room,2,1.0,1.0,2.0,460.0
821590210039236935,Copacabana,Entire home/apt,3,1.0,1.0,2.0,895.0
821608275426250690,Vidigal,Entire home/apt,3,,1.0,,
821619487927147019,Santíssimo,Entire home/apt,2,1.0,2.0,2.0,500.0
821619683455987651,Humaitá,Private room,2,1.0,1.0,1.0,650.0
821638542807511429,Leblon,Entire home/apt,4,,2.0,,
821640990014497089,Copacabana,Entire home/apt,4,1.0,1.0,3.0,895.0
821642687639517917,Barra da Tijuca,Entire home/apt,6,2.5,3.0,3.0,3229.0
821647210258603432,Ipanema,Private room,2,1.0,1.0,1.0,670.0
821650232568274382,Barra da Tijuca,Private room,2,1.0,1.0,1.0,130.0
821653791917384181,Copacabana,Entire home/apt,4,1.0,1.0,2.0,609.0
820544186418537450,Copacabana,Entire home/apt,3,1.0,2.0,2.0,719.0
820545295122526918,Botafogo,Private room,4,1.0,1.0,1.0,1000.0
820563340351336603,Copacabana,Entire home/apt,4,1.0,1.0,2.0,1310.0
820579376639686824,Ipanema,Entire home/apt,8,3.5,4.0,4.0,5900.0
820599629400883119,Catete,Private room,2,1.0,0.0,1.0,120.0
820740095389114293,Ipanema,Private room,2,2.0,1.0,2.0,220.0
820757197997482617,Barra da Tijuca,Entire home/apt,2,,1.0,,
820774280072804316,Barra da Tijuca,Entire home/apt,4,2.0,2.0,2.0,450.0
820840964906610233,Recreio dos Bandeirantes,Private room,4,1.0,1.0,3.0,1012.0
820857300515567591,Centro,Entire home/apt,3,1.0,1.0,2.0,634.0
821663392965007915,Marechal Hermes,Entire home/apt,4,1.0,1.0,2.0,593.0
821672187738594951,Barra da Tijuca,Entire home/apt,2,1.0,1.0,1.0,874.0
821675516470671454,Copacabana,Entire home/apt,3,1.0,2.0,3.0,1043.0
821689968416671717,Leblon,Entire home/apt,4,1.5,2.0,2.0,1810.0
821712558794603474,Tijuca,Private room,2,1.0,1.0,1.0,500.0
821737968806867917,Ipanema,Entire home/apt,4,1.5,2.0,2.0,1229.0
821755149984691762,Leblon,Entire home/apt,7,,3.0,,
820858496049450884,Copacabana,Entire home/apt,3,1.0,1.0,1.0,277.0
820862579109899628,Copacabana,Entire home/apt,4,1.0,1.0,2.0,1512.0
820876171252521109,Copacabana,Entire home/apt,4,2.5,3.0,3.0,650.0
820895398434630001,Leblon,Entire home/apt,4,1.0,1.0,2.0,870.0
820915233572965171,Copacabana,Entire home/apt,5,1.0,1.0,4.0,1341.0
820925538765149626,Copacabana,Private room,2,1.0,1.0,2.0,543.0
820948879995959302,Copacabana,Entire home/apt,6,3.0,3.0,5.0,4807.0
820949535198715665,Jardim Botânico,Entire home/apt,3,1.0,2.0,2.0,420.0
820975458482213955,Copacabana,Entire home/apt,6,2.5,3.0,4.0,2583.0
821772388276582558,Lagoa,Private room,2,2.0,1.0,1.0,217.0
821788905850645120,Copacabana,Entire home/apt,4,1.0,1.0,2.0,886.0
821797830842271213,Grajaú,Private room,2,1.0,1.0,1.0,180.0
821812188190574359,Copacabana,Entire home/apt,1,1.0,1.0,1.0,345.0
821827393204150243,Catete,Entire home/apt,5,1.0,2.0,3.0,636.0
821828137152800751,Jacarepaguá,Entire home/apt,3,1.0,1.0,1.0,337.0
821857041111224989,Santa Teresa,Private room,2,,,,
821866172333881805,Barra da Tijuca,Entire home/apt,8,4.0,4.0,4.0,6669.0
821866647831281391,Leblon,Entire home/apt,3,1.0,1.0,2.0,2686.0
822598474130611765,Leblon,Entire home/apt,8,6.0,4.0,5.0,12390.0
822618927330251569,Estácio,Private room,2,1.0,1.0,1.0,338.0
822625675226184539,Ipanema,Private room,2,1.0,1.0,1.0,198.0
822635832574787497,Centro,Entire home/apt,4,1.0,1.0,2.0,567.0
822638497702230193,Copacabana,Entire home/apt,4,1.0,1.0,1.0,739.0
822652569257291952,Botafogo,Entire home/apt,5,1.0,1.0,3.0,631.0
822658742350905647,Copacabana,Entire home/apt,4,1.0,1.0,3.0,747.0
822663611363610304,Flamengo,Entire home/apt,2,1.0,0.0,1.0,805.0
822671773166080297,Botafogo,Entire home/apt,4,2.0,2.0,3.0,621.0
821882376192392832,Botafogo,Entire home/apt,7,1.0,2.0,5.0,863.0
821901448108914706,Santa Cruz,Private room,2,1.0,1.0,1.0,90.0
821919762296108728,São Conrado,Private room,4,,1.0,,
821923880525512449,Campo Grande,Entire home/apt,16,5.0,2.0,50.0,2500.0
821930460748107729,Catete,Private room,4,2.5,1.0,1.0,200.0
822005428868953911,Jacarepaguá,Private room,3,1.0,1.0,3.0,502.0
822117632836868358,Copacabana,Entire home/apt,5,1.0,1.0,2.0,1414.0
822226711819307413,Copacabana,Entire home/apt,5,1.0,2.0,4.0,1700.0
822268861928044203,Freguesia (Jacarepaguá),Private room,3,2.0,1.0,1.0,102.0
822685510524942076,Copacabana,Entire home/apt,6,2.0,3.0,5.0,1957.0
822688811413347963,Humaitá,Entire home/apt,4,2.0,2.0,3.0,1077.0
822704537524294809,Barra da Tijuca,Entire home/apt,3,2.0,2.0,2.0,1684.0
822719200537896226,Centro,Private room,3,1.0,1.0,1.0,1440.0
822724080000784136,Leme,Entire home/apt,4,1.0,1.0,1.0,890.0
822732384711764209,Barra da Tijuca,Entire home/apt,4,,1.0,,
822923206165045984,Jacarepaguá,Entire home/apt,5,1.0,2.0,3.0,771.0
822933221852279797,Copacabana,Entire home/apt,2,2.0,1.0,1.0,610.0
822975577165224380,Leme,Entire home/apt,5,1.0,2.0,3.0,1086.0
822273769577233714,Barra da Tijuca,Entire home/apt,4,1.0,0.0,2.0,704.0
822277468385059043,Recreio dos Bandeirantes,Entire home/apt,4,2.5,2.0,2.0,1000.0
822279186419422626,Ipanema,Entire home/apt,4,1.0,2.0,4.0,1238.0
822279464701763212,Copacabana,Entire home/apt,6,3.0,3.0,4.0,3000.0
822287771202068110,Recreio dos Bandeirantes,Private room,2,1.0,1.0,1.0,681.0
822308229712562091,Barra da Tijuca,Entire home/apt,4,,2.0,,
822317242625482064,Recreio dos Bandeirantes,Private room,2,1.0,1.0,1.0,681.0
822326925348329980,Recreio dos Bandeirantes,Private room,3,1.0,1.0,1.0,725.0
822991390354489771,Barra da Tijuca,Entire home/apt,8,7.0,5.0,7.0,7000.0
823006609724442849,Santa Teresa,Entire home/apt,14,7.0,6.0,12.0,11429.0
823039402387432385,Recreio dos Bandeirantes,Entire home/apt,6,2.5,3.0,4.0,500.0
823082366705561618,Santa Teresa,Entire home/apt,8,1.0,2.0,3.0,850.0
823093969205557475,Leme,Entire home/apt,5,1.0,2.0,3.0,2299.0
823095461221383965,Copacabana,Entire home/apt,2,1.0,1.0,1.0,999.0
823115317400994463,Barra da Tijuca,Entire home/apt,4,1.0,1.0,2.0,1500.0
823129870553592125,Copacabana,Entire home/apt,3,1.0,1.0,2.0,563.0
823141873423670019,Leblon,Entire home/apt,4,2.0,2.0,2.0,1200.0
823160417475959104,Recreio dos Bandeirantes,Entire home/apt,5,1.0,2.0,5.0,650.0
822348980763140826,Recreio dos Bandeirantes,Private room,3,1.0,1.0,1.0,668.0
822350106068230989,Copacabana,Entire home/apt,5,1.0,2.0,4.0,1404.0
822366547162622456,Botafogo,Entire home/apt,8,3.5,3.0,3.0,2500.0
822377647367117016,Copacabana,Entire home/apt,3,1.0,1.0,2.0,630.0
822390997023954939,Barra da Tijuca,Private room,2,1.0,1.0,2.0,425.0
822397767708721272,Botafogo,Private room,2,1.0,1.0,1.0,400.0
822398270129784998,Jacarepaguá,Entire home/apt,2,1.0,1.0,1.0,407.0
822403457608123829,Barra de Guaratiba,Entire home/apt,4,2.0,1.0,2.0,1214.0
822407196165240179,Recreio dos Bandeirantes,Private room,3,,1.0,,
822419223687896993,Centro,Entire home/apt,4,1.0,1.0,3.0,500.0
823167301225199704,Flamengo,Entire home/apt,3,1.0,1.0,1.0,850.0
823171592501508186,Barra da Tijuca,Private room,2,1.0,1.0,1.0,510.0
823172255752210740,Flamengo,Entire home/apt,2,1.0,1.0,1.0,450.0
823196467733648565,Flamengo,Entire home/apt,2,1.0,0.0,2.0,629.0
823197739429293335,Leme,Entire home/apt,15,2.0,3.0,4.0,3500.0
823204046363424399,Copacabana,Private room,2,1.0,1.0,2.0,585.0
823209109420817897,Copacabana,Entire home/apt,6,3.0,3.0,3.0,1200.0
823218853348334508,Botafogo,Private room,1,2.0,1.0,1.0,400.0
823222378811602013,Barra da Tijuca,Private room,2,1.0,1.0,1.0,872.0
822422252435256510,Urca,Entire home/apt,4,1.0,2.0,2.0,943.0
822427450699636135,Botafogo,Entire home/apt,4,2.0,2.0,3.0,686.0
822436547331357605,Ipanema,Entire home/apt,8,4.0,4.0,4.0,6371.0
822437436342146814,Jacarepaguá,Entire home/apt,4,1.0,2.0,1.0,217.0
822454748395234938,Santa Teresa,Private room,2,1.0,1.0,1.0,780.0
822472749493173451,Copacabana,Entire home/apt,5,1.0,2.0,1.0,943.0
822514794570618071,Santa Teresa,Private room,2,1.0,1.0,1.0,960.0
822526292729486760,Humaitá,Entire home/apt,4,1.5,2.0,2.0,1000.0
822538004830409766,Anil,Entire home/apt,6,1.0,1.0,8.0,700.0
823248833276146676,Botafogo,Entire home/apt,3,1.0,1.0,2.0,200.0
823257705043568780,Copacabana,Entire home/apt,2,1.0,1.0,1.0,643.0
823263949738046768,Jacarepaguá,Entire home/apt,3,1.0,1.0,1.0,500.0
823274175136842193,Jacarepaguá,Entire home/apt,5,2.0,3.0,5.0,480.0
823289408365969827,Jardim Botânico,Private room,2,1.0,1.0,2.0,280.0
823329470829783017,Copacabana,Private room,3,1.0,1.0,3.0,760.0
823340905165999894,Recreio dos Bandeirantes,Entire home/apt,8,2.0,3.0,3.0,1600.0
823366227555969103,Flamengo,Entire home/apt,4,1.0,0.0,2.0,576.0
823460456152334504,Botafogo,Entire home/apt,2,1.0,0.0,1.0,480.0
823686994584277432,Recreio dos Bandeirantes,Entire home/apt,5,1.0,2.0,3.0,814.0
822545375906131566,Ipanema,Entire home/apt,5,2.0,2.0,4.0,596.0
822549221031013746,Leblon,Entire home/apt,4,1.0,1.0,2.0,630.0
822569824190787980,Recreio dos Bandeirantes,Entire home/apt,16,2.0,3.0,5.0,3000.0
822589735667270699,Botafogo,Entire home/apt,7,2.0,2.0,4.0,1700.0
822591139780899686,Copacabana,Entire home/apt,4,,2.0,,
824794600443138204,Lagoa,Entire home/apt,2,,1.0,,
824795626729645455,Copacabana,Entire home/apt,5,2.0,2.0,3.0,1913.0
824824016782440366,Botafogo,Entire home/apt,2,,1.0,,
824835573761741262,Estácio,Private room,1,1.0,1.0,1.0,113.0
824972122596089044,Botafogo,Entire home/apt,4,1.0,1.0,4.0,1070.0
825188600230143181,Centro,Entire home/apt,4,1.0,1.0,1.0,750.0
823705398295275426,Copacabana,Entire home/apt,4,1.0,1.0,2.0,902.0
823726081209615041,Laranjeiras,Entire home/apt,6,3.0,3.0,4.0,900.0
