id,number_of_reviews,review_scores_rating
1031819219102516040,0,4.812309491059147
1031849257754764703,2,4.0
1031860645281426489,3,5.0
1031870165443349102,7,5.0
1031875674251019266,13,4.38
1031898831380243649,21,4.86
1031899814672045198,4,5.0
1033589114007976750,9,5.0
1033589722844717597,5,5.0
1033618106611802230,1,5.0
1033648293818306850,44,5.0
1031925183646804237,29,4.52
1031925766956870495,12,5.0
1031940159645474008,0,4.812309491059147
1031985655933548505,1,5.0
1032005340489528908,2,4.5
1032017771331012644,28,4.79
1032122401721613095,1,5.0
1033872849547779804,20,4.7
1033932974428719798,11,4.91
1033941708836874285,0,4.812309491059147
1033942413437109382,11,4.45
1033950162461740458,31,4.97
1033953247634770394,27,4.81
1032141379135474326,0,4.812309491059147
1032146540917065420,1,5.0
1032248076430152414,0,4.812309491059147
1032324646372325183,0,4.812309491059147
1032384363592031771,15,4.87
1032474678251254500,8,5.0
1032521016156474290,1,5.0
1033957776098043761,0,4.812309491059147
1033960265087279064,0,4.812309491059147
1033968641517094399,16,4.63
1033979689128971711,4,5.0
1033984480209127906,26,4.96
1034013452752147958,0,4.812309491059147
1034018929860829820,6,5.0
1034023905764093062,0,4.812309491059147
1034035994705222971,22,4.82
1034038049071447346,38,4.55
1034074730345177826,1,5.0
1034079181316694226,6,5.0
1034088313483529397,6,5.0
1034091162221238708,0,4.812309491059147
1032552930772391820,6,5.0
1032561929098590087,2,5.0
1032628142368610432,19,4.89
1032645072444109027,1,5.0
1032653587031289400,5,5.0
1032663337200029114,46,4.98
1032665563090143527,65,4.89
1032699402423502345,9,4.44
1032714610091626358,2,5.0
1034094521561787419,11,4.64
1034122568395076656,1,5.0
1034124965033576287,9,4.33
1034152319412070303,70,5.0
1034154897095838462,30,5.0
1034156603845219726,0,4.812309491059147
1034167661259775942,3,4.33
1034175403541949105,5,3.8
1034177040281984346,0,4.812309491059147
1034183285808298407,0,4.812309491059147
1034212635793687234,0,4.812309491059147
1032721709899046447,1,4.0
1032729008696037350,0,4.812309491059147
1032766366548883109,7,5.0
1032768052771890142,40,4.93
1034870359703833887,0,4.812309491059147
1034897087388013324,14,4.93
1034912619980002552,0,4.812309491059147
1034924216884482835,0,4.812309491059147
1034927118902721418,0,4.812309491059147
1034219887196964411,0,4.812309491059147
1034230015851196985,7,5.0
1034251450387034835,1,5.0
1034258734785951273,10,4.6
1034271764347532664,0,4.812309491059147
1034277066516066163,7,5.0
1034280779735545212,11,4.82
1034322926390287923,9,4.78
1034383123080905175,0,4.812309491059147
1034951806604523582,20,5.0
1034982806898775671,2,5.0
1035002496689045724,1,5.0
1035047133423632654,86,4.99
1035107270990404955,0,4.812309491059147
1035176929581623542,0,4.812309491059147
1035307655824763059,33,4.88
1035330645254846891,18,4.89
1034389622936033661,43,4.93
1034513545995035407,13,5.0
1034652505780709318,5,4.8
1035341611279975694,10,5.0
1035357771125784148,3,4.0
1035360114656583879,3,5.0
1035367311855997954,22,4.95
1035387905052834125,4,5.0
1035388330785711389,25,4.8
1035388526653823188,0,4.812309491059147
1035406561449669616,3,5.0
1035412762117019871,27,4.52
1035420409519391944,2,5.0
1034662622151693765,1,5.0
1034669405735048541,20,4.95
1034690655388143435,30,4.97
1034728290126846054,4,5.0
1034755312624343735,6,5.0
1034759522031496178,9,4.78
1034777906164793439,3,4.67
1034789844716743114,3,5.0
1034805412933438259,0,4.812309491059147
1034807196487166703,8,5.0
1035426327793176783,11,4.91
1035428234236094946,4,5.0
1035442038201022836,0,4.812309491059147
1035451171818830880,10,4.5
1035471371659233714,5,5.0
1035487772827521826,0,4.812309491059147
1035513973322117620,23,4.61
1034809880360941820,0,4.812309491059147
1034821076933503627,23,5.0
1034826129653324901,34,4.76
1034839274120143589,1,5.0
1034852485519979365,1,5.0
1034859057533465855,0,4.812309491059147
1036551881387783258,5,4.8
1035523499558400173,4,4.75
1035537979367005956,9,5.0
1035580082286413770,1,5.0
1035592020036561487,2,5.0
1035606706224562465,2,5.0
1035614912655487860,1,5.0
1035615212265714782,8,4.88
1035621197110980486,1,5.0
1036579950743068542,0,4.812309491059147
1036585439594507366,21,4.95
1036607163621517728,4,5.0
1036738327053634246,1,5.0
1036747275286766519,2,5.0
1036757219541783468,6,5.0
1036764168429038229,0,4.812309491059147
1035659022390810412,0,4.812309491059147
1035660212610660254,1,5.0
1035667788391077983,26,4.65
1035674773603620229,0,4.812309491059147
1035681237265746722,1,5.0
1035684764721535527,1,5.0
1035727141629258267,0,4.812309491059147
1035740771523837617,2,5.0
1036786963162816111,6,4.5
1036792148010202693,24,5.0
1036838761094949292,0,4.812309491059147
1035744186513555616,0,4.812309491059147
1035769524346328842,31,4.97
1035773551037290494,11,5.0
1035857750216798181,23,4.91
1036004801419787612,0,4.812309491059147
1036068173889086365,37,5.0
1036845732117891786,6,5.0
1036895846064771348,18,4.89
1036934383912976842,35,5.0
1036946547193623773,0,4.812309491059147
1036948242521202682,14,5.0
1036953799061041890,4,4.5
1036982443033495941,0,4.812309491059147
1036072610071140014,10,4.7
1036087940732352122,8,5.0
1036110421281752907,2,5.0
1036116454020811157,2,5.0
1036119993994969484,22,5.0
1036134101121783685,13,4.62
1036140601708263284,1,5.0
1036144059325219966,0,4.812309491059147
1037010356478897665,0,4.812309491059147
1037011800471039657,1,5.0
1037032711467067600,0,4.812309491059147
1037033610199374398,0,4.812309491059147
1036154607635562900,16,4.94
1036157819319973326,2,5.0
1036176268749985678,4,5.0
1036228678177633374,21,4.95
1036244867537158816,2,5.0
1036246945165805926,3,5.0
1036258551002049754,14,5.0
1037041736209942777,1,5.0
1037050103760515156,1,5.0
1037082819468273182,0,4.812309491059147
1037090763393903921,2,4.0
1037094384736619950,2,5.0
1037121943110372328,6,5.0
1037122203342148353,5,4.4
1037141538165933674,3,2.33
1036270614627886298,33,4.85
1036271600503593921,1,5.0
1036292039319835235,2,5.0
1036293225906179850,2,5.0
1036307849862219363,6,5.0
1036338243408358451,26,5.0
1036349636690747436,8,5.0
1037158432603447962,0,4.812309491059147
1037175857226724194,46,4.91
1037204927939895514,59,4.98
1037216836236680202,5,5.0
1037253727101334110,3,5.0
1037258446792627192,12,5.0
1036397632578388191,1,5.0
1036469169909790386,2,5.0
1036491781632829136,0,4.812309491059147
1036497946556620082,2,5.0
1036500998377903283,0,4.812309491059147
1036501947878020732,0,4.812309491059147
1036513184029860081,3,4.67
1036528495796231844,5,5.0
1036536880587833049,0,4.812309491059147
1036537027978576448,9,5.0
1037290499795204076,2,5.0
1037293211758199383,2,5.0
1037511104880729403,7,4.43
1037512193435900232,6,5.0
1037516281075542482,1,5.0
1037533296154922627,20,5.0
1037541858145856316,0,4.812309491059147
1037566308086211738,0,4.812309491059147
1038533269822479241,17,5.0
1038545813205511814,82,4.87
1038552600713862717,0,4.812309491059147
1038598366442790586,39,4.87
1038602626419893997,31,4.9
1038624346575347023,57,4.98
1038635278398119085,27,4.89
1038663619046344860,2,5.0
1038681710737824485,25,4.92
1038695240795092543,35,5.0
1037576514749573321,3,5.0
1037585014561414067,0,4.812309491059147
1037594707590701728,4,5.0
1037594861303719373,3,4.67
1037615796427449505,17,5.0
1037633437192965780,0,4.812309491059147
1037636533585056819,5,5.0
1037639650082183200,2,5.0
1038743585537384972,6,4.83
1038796403830218905,2,5.0
1038796527543387860,0,4.812309491059147
1038819967140257899,16,4.81
1038950244043563389,3,5.0
1038977386648942288,0,4.812309491059147
1039008835387300050,0,4.812309491059147
1039031108993031860,23,4.78
1039039128349588590,0,4.812309491059147
1039040332455125302,1,5.0
1037661755540839826,0,4.812309491059147
1037671439153703796,6,4.83
1037681420621876375,29,4.9
1037699400072261123,1,5.0
1039043268055335726,34,4.82
1039051776342027600,0,4.812309491059147
1039066795964610269,27,4.81
1039079888453449085,1,5.0
1039087115049735195,1,5.0
1039092035030153536,42,4.81
1039095962216613614,6,5.0
1039100741245467112,24,4.54
1039125047172866740,6,3.67
1037709955333137025,24,4.96
1037716154011552732,32,4.75
1037760978195197909,0,4.812309491059147
1037859270946733692,7,4.86
1037867640295558325,15,4.93
1037874741418595328,22,5.0
1037881291580094493,30,4.97
1037881481257300746,3,5.0
1039125389837019174,13,4.85
1039141182254166564,0,4.812309491059147
1039143279792873860,13,4.92
1039147933988233910,28,4.71
1039181574256397115,1,5.0
1039205006486515862,10,4.7
1039213382221452480,9,4.89
1039224693716327024,49,4.98
1039225728038736698,37,4.92
1039229976186022819,0,4.812309491059147
1037905345062889084,1,5.0
1037907551607571562,11,5.0
1039232207227639559,12,5.0
1039240131243557063,13,4.92
1039245865607912125,20,4.85
1039250858331898820,0,4.812309491059147
1039254677990087523,4,5.0
1039266638981618244,3,5.0
1039266659289632821,22,4.91
1039268698802151400,23,5.0
1039280738933573394,0,4.812309491059147
1037911533387635812,3,5.0
1037935444598346764,1,5.0
1038014528496409221,2,5.0
1038019955184231859,2,5.0
1038045825156375990,1,5.0
1038149513819973681,14,5.0
1038167197323829808,24,4.75
1038247695885899859,1,5.0
1038268234772211453,15,4.93
1039285702352881521,9,5.0
1039307290935948076,55,4.91
1039316372688589257,12,5.0
1039316486274193233,21,5.0
1039323507553900671,8,5.0
1039331204002664278,3,4.67
1039332880777741388,0,4.812309491059147
1039337086992174935,9,4.89
1039357608074899615,42,4.76
1039360045037348127,0,4.812309491059147
1038292305947402767,2,4.5
1038312722480837065,5,3.8
1038323759685035720,15,5.0
1038354969340471338,1,5.0
1038385128623403908,19,5.0
1038394666763062807,26,4.92
1038409043853999003,6,4.33
1038420670022976231,11,4.55
1039364901364302384,46,4.76
1039365280819217222,8,5.0
1039367402415543831,3,4.67
1039367415458649056,22,4.77
1039376494222489424,52,4.96
1039441097148240628,13,4.92
1039450891693205335,0,4.812309491059147
1039501044352501531,0,4.812309491059147
1038432681503768801,3,3.67
1038435261470015261,7,5.0
1038467710076234777,0,4.812309491059147
1038470034522940336,2,5.0
1038485238449070555,1,5.0
1038521123570705589,4,4.75
1039697372920926658,2,5.0
1039704548636987508,19,4.95
1039725727512997787,0,4.812309491059147
1039732224627603331,15,4.8
1039736270538414922,34,4.91
1039749879269666337,9,4.78
1039750836209113981,0,4.812309491059147
1038524241621176693,26,5.0
1039942483069270167,23,4.91
1039951515385021644,26,4.88
1039965448824505140,2,5.0
1039753350814212744,47,4.91
1039763389533476447,22,4.86
1039764033635595536,3,5.0
1039769457751588463,0,4.812309491059147
1039777558405714836,1,5.0
1039782372939365953,3,4.67
1039804447092220564,10,5.0
1039819003492859951,14,4.79
1040019832388476257,0,4.812309491059147
1040025064909134093,20,4.9
1039821476539199009,0,4.812309491059147
1039825503828843140,11,4.64
1039828717104241194,12,4.92
1039833720876887228,4,5.0
1039839043916340942,21,4.95
1039862147563815789,4,4.75
1039868651413687644,9,4.89
1039872607912505014,31,4.94
1039873221300260487,6,5.0
1039887894828210434,3,5.0
1040036844221382242,1,5.0
1040042977164725931,2,5.0
1040046901857810947,0,4.812309491059147
1040056579972187089,36,4.97
1040064968264281174,48,4.9
1040083704990547568,1,5.0
1040084080988623070,3,5.0
1040088936282311187,16,4.63
1040092862568134315,4,4.75
1040096983178903286,0,4.812309491059147
1040102001401630589,18,4.67
1039900957285549900,31,4.97
1039912532796335593,2,5.0
1039920247688742541,0,4.812309491059147
1041293691316435341,0,4.812309491059147
1041317602458043745,12,5.0
1041375342106069052,0,4.812309491059147
1041384537267034071,0,4.812309491059147
1040106611417500110,17,4.71
1040129551651448803,2,4.5
1040141889968761021,0,4.812309491059147
1040418600055598323,0,4.812309491059147
1040430745845365875,9,5.0
1040439942115245798,18,4.94
1040447898830378237,0,4.812309491059147
1041386314133946201,1,5.0
1041402148763156773,3,4.0
1041417270341150225,10,4.7
1041420279636022792,21,4.9
1041423824393992479,2,5.0
1041428642619773408,8,5.0
1041429134630662090,1,4.0
1040478682780724949,0,4.812309491059147
1040479364342849924,17,4.82
1040507301100127247,2,5.0
1040513929157684764,11,5.0
1040514423987674809,8,5.0
1040515910701268718,135,4.81
1040539341484667512,24,4.96
1040541831469291076,50,4.98
1040549779583473195,3,2.33
1041447896569696002,30,4.97
1041464973078511924,8,5.0
1041497973704239223,65,4.75
1041498791906980266,1,5.0
1041503776606750083,5,5.0
1041506114906868439,0,4.812309491059147
1041517498322315285,1,5.0
1041524325602203981,0,4.812309491059147
1040592874629282687,3,5.0
1040593270678307428,11,5.0
1040593932573972884,3,5.0
1040595588152341574,4,4.75
1040614095120773119,13,5.0
1040624478607121413,4,5.0
1041534656898665960,14,5.0
1041540859946431544,0,4.812309491059147
1041544665821856008,10,5.0
1041579242448846724,21,4.81
1041582754853504291,0,4.812309491059147
1041585224105616833,19,5.0
1041678134214831744,32,4.72
1041813978641410519,1,5.0
1041903565961785301,0,4.812309491059147
1040628014079518903,23,4.96
1040642301409195231,0,4.812309491059147
1040648428089497726,0,4.812309491059147
1040650075838596269,0,4.812309491059147
1040661489970354304,1,5.0
1040665244788418078,20,5.0
1040669581171195393,7,4.57
1040672574524546468,6,5.0
1040673490711473437,0,4.812309491059147
1040674774903927745,1,4.0
1041924256720949337,0,4.812309491059147
1041937728662787665,9,5.0
1041955636487072353,24,4.67
1041959279042997698,13,4.69
1041963037190907106,5,5.0
1041970326652065410,0,4.812309491059147
1041984035146666793,11,5.0
1040695915359850326,2,5.0
1040751755618270988,2,5.0
1040764057500277941,0,4.812309491059147
1041996132918294961,1,5.0
1042020669219808285,2,5.0
1042047026429748130,0,4.812309491059147
1042047392977509949,31,4.81
1042067553162771546,13,4.77
1042071087809088444,16,5.0
1040765681343321986,16,4.63
1040773504916316862,35,4.69
1040787907396392593,3,4.33
1040789586755934035,2,5.0
1040790746229502907,1,1.0
1042107106592529571,1,5.0
1042112585918304499,2,4.5
1042119227084251398,0,4.812309491059147
1042155409916643732,0,4.812309491059147
1042160004738186632,6,4.33
1042162585081274067,44,4.95
1042164298019102978,29,4.93
1040803544514897649,4,5.0
1040819240303284561,6,4.83
1040829679267339699,28,4.89
1040846261438141009,0,4.812309491059147
1040869391096177655,1,5.0
1040884878629155769,1,5.0
1041092757607600598,12,5.0
1041095761576083246,8,5.0
1042180885102753587,5,5.0
1042223741158749953,5,4.4
1042248103519212163,12,5.0
1042270238169348976,0,4.812309491059147
1042310127341501344,3,5.0
1042330636362016008,45,4.91
1042368440244870557,0,4.812309491059147
1042522203993299170,28,4.93
1042616253429800329,15,4.67
1041115201871117180,25,5.0
1041118772715726358,11,4.91
1041126308692024528,1,5.0
1041136467419510900,0,4.812309491059147
1041156399712144090,2,5.0
1041165092324980961,0,4.812309491059147
1041173804775483234,4,5.0
1041175875930446376,9,4.78
1041190506238268276,32,4.84
1041205312489799784,0,4.812309491059147
1042632896887843150,18,5.0
1042651480839126981,0,4.812309491059147
1042690812061108333,2,5.0
1042692880243171771,1,5.0
1042698864100124612,1,5.0
1042711454553185747,3,4.33
1042731708705460819,3,5.0
1041236823262923195,7,5.0
1041239715847882502,2,5.0
1041242036569224007,2,5.0
1041244798972667335,9,4.56
1041249053960162416,14,4.64
1041250058232533385,5,5.0
1042779116168254042,48,4.98
1042787200023166737,2,4.5
1042808192024088858,1,5.0
1042809501427325196,10,4.7
1042810658835065030,18,4.83
1042830056585146592,18,4.94
1042844353880738083,2,5.0
1042861572632102868,4,5.0
1042863832930942942,3,5.0
1042879962955684688,1,5.0
1041257167783137106,1,5.0
1041257852051576409,1,5.0
1041258885353452935,10,4.9
1042989218703696479,9,5.0
1043132878372134388,0,4.812309491059147
1043235629805562470,22,4.86
1042892356004501067,9,5.0
1042892896359670797,28,4.79
1042893652949005376,0,4.812309491059147
1042898066503011909,1,1.0
1042901235934030159,1,5.0
1042919621244457015,3,5.0
1042920006471717636,1,5.0
1042921447630967320,11,5.0
1042935941640420131,2,3.5
1042956514148890121,30,4.93
1042985996232300111,0,4.812309491059147
1043314846436465612,0,4.812309491059147
1045014722558733420,9,4.67
1045018192522024825,0,4.812309491059147
1045023567937987363,31,4.94
1045038753304650680,11,4.64
1045042724774374610,2,5.0
1045045070860433778,66,4.88
1043360194284427642,14,4.93
1043377875879579993,36,5.0
1043395847544619539,1,4.0
1043423362784253113,43,4.91
1043433491122222851,20,4.75
1043471294144163470,0,4.812309491059147
1045046044954055279,2,4.0
1045047896961412641,2,5.0
1045070228255548964,22,4.91
1045089740438250094,0,4.812309491059147
1045090381183247946,0,4.812309491059147
1045098443851161819,5,4.6
1045099799799970174,0,4.812309491059147
1045110913929706659,6,4.33
1045113135823450684,3,5.0
1043480339094920693,19,4.89
1043489257082821977,14,5.0
1043509115452240025,1,5.0
1043528519177277242,71,4.94
1043596535362512619,17,4.71
1043606844693533142,8,5.0
1043620042876548307,0,4.812309491059147
1043647261140404650,10,4.8
1045128775700607961,5,5.0
1045144131468049936,0,4.812309491059147
1045167404426726272,7,4.57
1045193055901168820,5,5.0
1045236497446698446,12,4.83
1045269719338057594,40,4.85
1045378231553864908,2,5.0
1045461364597636669,30,4.93
1045512567811046912,1,5.0
1043647718056768031,36,4.97
1043685394634962966,36,5.0
1043692456456239189,5,4.8
1043692807181439634,5,5.0
1043702840120714528,0,4.812309491059147
1043711439829780667,13,4.92
1045520946132453028,1,5.0
1045537387955768784,0,4.812309491059147
